index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
11678	constitutionsue	2361623269	New guidance from the Trump administration could open the door to teachers staying at work even after COVID-19 expo… 	USA	Thu Aug 20 17:44:57 +0000 2020	2020	8	New guidance from the Trump administration could open the door to teachers staying at work even after COVID-19 expo… 	guidance trump administration could open door teachers staying work even expo	39.7837304	-100.4458825
11679	Frank61pc	3004657765	@Potent_llama @angkaz08 @MortPhil @GoalkickingGuru I think #1 that it's making lunatic claims about the origin of C… 	Australia	Thu Aug 20 17:44:57 +0000 2020	2020	8	@Potent_llama @angkaz08 @MortPhil @GoalkickingGuru I think #1 that it's making lunatic claims about the origin of C… 	@potent_llama @angkaz08 @mortphil @goalkickingguru think making lunatic claims origin c	-24.7761086	134.755
11680	Brutha_Dnubian	1290900258617282560	@arrows_for @Gizmo_Era @mfoxhunter @drdavidsamadi It was from 5G not the Coronavirus but I agree that masks don't w… 		Thu Aug 20 17:44:57 +0000 2020	2020	8	@arrows_for @Gizmo_Era @mfoxhunter @drdavidsamadi It was from 5G not the Coronavirus but I agree that masks don't w… 	@arrows_for @gizmo_era @mfoxhunter @drdavidsamadi 5g agree masks w	No latitude	No longitude
11681	myopia_dystopia	1174134021044998144	@SeanRhoades89 @the_resistor @realDonaldTrump @POTUS If he is all about giving “power to the states” why tf is he (… 		Thu Aug 20 17:44:56 +0000 2020	2020	8	@SeanRhoades89 @the_resistor @realDonaldTrump @POTUS If he is all about giving “power to the states” why tf is he (… 	@seanrhoades89 @the_resistor @realdonaldtrump @potus giving power states tf	No latitude	No longitude
11682	SJaneBernal	2317182719	When I finally got through I discovered another excellent summary of what we know, and as important, what we do not… 	Cornwall & Uni of South Wales	Thu Aug 20 17:44:56 +0000 2020	2020	8	When I finally got through I discovered another excellent summary of what we know, and as important, what we do not… 	finally got discovered another excellent summary know important	No latitude	No longitude
11683	lonelychicagos	4834785568	RT @Jasfher: WHO: Don't hope for a vaccine, improve COVID-19 response 	she/her | 19 | 🇵🇭	Thu Aug 20 17:44:56 +0000 2020	2020	8	RT @Jasfher: WHO: Don't hope for a vaccine, improve COVID-19 response 	@jasfher hope vaccine improve response	35.1172406	-89.9132695
11684	CarlosRV16	895369112	"RT @A3Noticias: Miguel Bosé cambia su discurso sobre el coronavirus: ""El bicho existe y ha matado a mucha gente"" "	Linares, España	Thu Aug 20 17:44:56 +0000 2020	2020	8	"RT @ A3Noticias: Miguel Bosé changes his speech about the coronavirus: ""The bug exists and has killed many people"""	a3noticias miguel bosé changes speech bug exists killed many people	38.0928249	-3.6343581
11685	tek_fiz	125962505	WHO Starts Talks With Russia Over Its Coronavirus Vaccine via @tek_fiz	World wide	Thu Aug 20 17:44:56 +0000 2020	2020	8	WHO Starts Talks With Russia Over Its Coronavirus Vaccine via @tek_fiz	starts talks russia vaccine @tek_fiz	22.2823025	114.15786063390414
11686	_sam_ir	1223320886754701312	I hope that Supreme Court takes UGC decision on Exams as serious as tweets of Bhushan ji and cancel it to save thou… 	India🇮🇳	Thu Aug 20 17:44:56 +0000 2020	2020	8	I hope that Supreme Court takes UGC decision on Exams as serious as tweets of Bhushan ji and cancel it to save thou… 	hope supreme court takes ugc decision exams serious tweets bhushan ji cancel save thou	22.3511148	78.6677428
11687	npquarterly	61206610	"RT @pndblog
Study finds more #COVID19 deaths in for-profit nursing homes than nonprofit ones… "	Boston, MA	Thu Aug 20 20:44:59 +0000 2020	2020	8	"RT @pndblog
Study finds more #COVID19 deaths in for-profit nursing homes than nonprofit ones… "	@pndblog study finds deaths for-profit nursing homes nonprofit ones	42.3602534	-71.0582912
11688	bombalurina03	23630735	RT @latimes: When will we go back to normal? Here's what experts are saying the future looks like   	Where the buffalo roam 	Thu Aug 20 20:44:59 +0000 2020	2020	8	RT @latimes: When will we go back to normal? Here's what experts are saying the future looks like   	@latimes go back normal here's experts saying future looks like	40.018158	-105.2780097
11689	wins4me	153156962	Coronavirus doesn't take a vacation, neither should Congress on relief for the unemployed via @Yahoo	Home Of The Brave, USA	Thu Aug 20 20:44:59 +0000 2020	2020	8	Coronavirus doesn't take a vacation, neither should Congress on relief for the unemployed via @Yahoo	take vacation neither congress relief unemployed @yahoo	No latitude	No longitude
11690	SenatorRobHogg	2424440299	"Eric Gjerde first alerted Iowans on July 28 that over 2,300 youth in Iowa had tested positive for coronavirus.

Now… "	Cedar Rapids	Thu Aug 20 20:44:59 +0000 2020	2020	8	"Eric Gjerde first alerted Iowans on July 28 that over 2,300 youth in Iowa had tested positive for coronavirus.

Now… "	eric gjerde first alerted iowans july 28 2,300 youth iowa tested positive	41.9758872	-91.6704053
11691	Linguino1	1251954610270584833	RT @nbc15_madison: This study involves microbubbles detected in the brain of COVID patients. 	North Coast	Thu Aug 20 20:44:58 +0000 2020	2020	8	RT @nbc15_madison: This study involves microbubbles detected in the brain of COVID patients. 	@nbc15_madison study involves microbubbles detected brain patients	41.506534	-81.6939953
11692	UnidentifiedPa3	1199708061130088448	@Jason59755528 @Helipilot2006 @Stargazer6191 @Des_513 @serenity_foreva @Jeremiah_Olzman @iammix24 @realDonaldTrump… 		Thu Aug 20 20:44:56 +0000 2020	2020	8	@ Jason59755528 @ Helipilot2006 @ Stargazer6191 @ Des_513 @serenity_foreva @Jeremiah_Olzman @ iammix24 @ realDonaldTrump…	jason 5975552 helipilot 2006 stargazer 6191 des _513 @serenity_foreva @jeremiah_olzman iammix 24 realdonaldtrump	No latitude	No longitude
11693	StrongerUnited1	486776302	"RT @AgentP22: @AlexSmi51165524 @Alliance4Unity @bahookey4 Here Alex, you can sort the table by population size.



S…"	Scotland	Thu Aug 20 20:44:56 +0000 2020	2020	8	"RT @AgentP22: @AlexSmi51165524 @Alliance4Unity @bahookey4 Here Alex, you can sort the table by population size.



S…"	@agentp22 @alexsmi51165524 @alliance4unity @bahookey4 alex sort table population size	56.7861112	-4.1140518
11694	rachaelbedard	112588874	This headline is misleading. This is the 2nd study in recent weeks to demonstrate that children of all ages absolut… 	New York City	Thu Aug 20 20:44:56 +0000 2020	2020	8	This headline is misleading. This is the 2nd study in recent weeks to demonstrate that children of all ages absolut… 	headline misleading 2nd study recent weeks demonstrate children ages absolut	40.7127281	-74.0060152
11695	allsortsStC	124448208	RT @doctor_oxford: Says man infected in - checks notes - office, whose boss and colleagues were also infected in... offices. 	St.Clears	Thu Aug 20 20:44:55 +0000 2020	2020	8	RT @doctor_oxford: Says man infected in - checks notes - office, whose boss and colleagues were also infected in... offices. 	@doctor_oxford says man infected checks notes office whose boss colleagues also infected offices	51.8206559	-4.4946965
11696	presstelegram	163633469	Long Beach economy hit hard by coronavirus, but small businesses in North Long Beach have fared well 	Long Beach, CA	Thu Aug 20 20:44:55 +0000 2020	2020	8	Long Beach economy hit hard by coronavirus, but small businesses in North Long Beach have fared well 	long beach economy hit hard small businesses north long beach fared well	44.4567705	-78.7359702
11697	kenth_m	469408267	Police raids Mykonos party with 500 guests, arrests couple for quarantine violation  #Covid19 #Corona #Grekland	Landvetter Sverige	Thu Aug 20 20:44:55 +0000 2020	2020	8	Police raids Mykonos party with 500 guests, arrests couple for quarantine violation  #Covid19 #Corona #Grekland	police raids mykonos party 500 guests arrests couple quarantine violation #corona #grekland	57.6886943	12.219017
11698	ObKeeng	313281914	"It's a little funny to me how everyone is shifting blame for coronavirus infections in the press

""Mystery cases"" w… "	@ObKeeng	Thu Aug 20 20:44:54 +0000 2020	2020	8	"It's a little funny to me how everyone is shifting blame for coronavirus infections in the press

""Mystery cases"" w… "	little funny everyone shifting blame infections press mystery cases w	No latitude	No longitude
11699	DeitschHaLevi	1277307231902543872	@atrupar Sure, the coronavirus could kill you, or leave you with cardiac issues and lesions in your lungs, but a sh… 	Florida, USA	Thu Aug 20 20:44:53 +0000 2020	2020	8	@atrupar Sure, the coronavirus could kill you, or leave you with cardiac issues and lesions in your lungs, but a sh… 	@atrupar sure could kill leave cardiac issues lesions lungs sh	27.7567667	-81.4639835
11700	Straitland	65518831	"RT @wrtv: In the 22 weeks since the COVID-19 pandemic began, about 960,000 Hoosiers have filed for unemployment.

 "	usa	Thu Aug 20 20:44:53 +0000 2020	2020	8	"RT @wrtv: In the 22 weeks since the COVID-19 pandemic began, about 960,000 Hoosiers have filed for unemployment.

 "	@wrtv 22 weeks since pandemic began 960,000 hoosiers filed unemployment	39.7837304	-100.4458825
11701	wallisweaver	20729327	"Georgia, Texas and Florida lead the country in coronavirus cases per capita
"		Thu Aug 20 20:44:53 +0000 2020	2020	8	"Georgia, Texas and Florida lead the country in coronavirus cases per capita
"	georgia texas florida lead country cases per capita	No latitude	No longitude
11702	FansPelicans	1272677184256315403	RT @FOX8NOLA: Sen. Bill Cassidy tests positive for coronavirus 		Thu Aug 20 20:44:52 +0000 2020	2020	8	RT @FOX8NOLA: Sen. Bill Cassidy tests positive for coronavirus 	@fox8nola sen bill cassidy tests positive	No latitude	No longitude
11703	ChrisYuki33	784964573036150784	Conservative church claims South Korea’s government is persecuting them by blaming members for coronavirus spread Y… 	Nashville, TN	Thu Aug 20 20:44:51 +0000 2020	2020	8	Conservative church claims South Korea’s government is persecuting them by blaming members for coronavirus spread Y… 	conservative church claims south korea government persecuting blaming members spread	36.1622296	-86.7743531
11704	Will_Caldwell10	1036011752	RT @abcnews: #OPINION: A-League finals will be the perfect way to cap off an intriguing mini-season after shutdown 	Melbourne, Australia 	Thu Aug 20 20:44:49 +0000 2020	2020	8	RT @abcnews: #OPINION: A-League finals will be the perfect way to cap off an intriguing mini-season after shutdown 	@abcnews #opinion a-league finals perfect way cap intriguing mini-season shutdown	-37.8142176	144.9631608
11705	jeffmyoung1	982755423576051712	RT @pgpfoundation: These six indicators reveal a lot about the economic impact of the coronavirus. 	Houston,Tx	Thu Aug 20 20:44:48 +0000 2020	2020	8	RT @pgpfoundation: These six indicators reveal a lot about the economic impact of the coronavirus. 	@pgpfoundation six indicators reveal lot economic impact	29.7589382	-95.3676974
11706	2dedostesta	1221821763471933440	| | “SARS coronavirus without reservoir originated from an unnatura… 	Lisboa, Portugal	Thu Aug 20 20:44:48 +0000 2020	2020	8	| | “SARS coronavirus without reservoir originated from an unnatura… 	sars without reservoir originated unnatura	38.7077507	-9.1365919
11707	Charms77	39073297	She cited a Covid-19 patient she spoke to who worked in hotel housekeeping. The patient's family shared a house wit… 	Houston, Texas	Thu Aug 20 20:44:47 +0000 2020	2020	8	She cited a Covid-19 patient she spoke to who worked in hotel housekeeping. The patient's family shared a house wit… 	cited patient spoke worked hotel housekeeping patient's family shared house wit	29.7589382	-95.3676974
11708	3beesbuzz	3407699637	Coronavirus: Emergency approval of blood plasma as COVID-19 treatment on hold in US - reports 		Thu Aug 20 20:44:46 +0000 2020	2020	8	Coronavirus: Emergency approval of blood plasma as COVID-19 treatment on hold in US - reports 	emergency approval blood plasma treatment hold reports	No latitude	No longitude
11709	Ryan_Smith94	186597650	"RT @myldn: Speaking to MyLondon, @SadiqKhan said: ""We're making sure transport is safe.""

"	London, England	Thu Aug 20 20:44:46 +0000 2020	2020	8	"RT @myldn: Speaking to MyLondon, @SadiqKhan said: ""We're making sure transport is safe.""

"	@myldn speaking mylondon @sadiqkhan said we're making sure transport safe	51.5073219	-0.1276474
11710	BW	67358777	How to know when it’s a good idea to say yes to a buyout, and what to consider before deciding 	Homes, screens, and stores	Thu Aug 20 20:44:45 +0000 2020	2020	8	How to know when it’s a good idea to say yes to a buyout, and what to consider before deciding 	know good idea say yes buyout consider deciding	No latitude	No longitude
11711	saba1930	428064493	RT @Reuters: UK records second-highest daily COVID cases since June as testing expands 	London, England	Thu Aug 20 20:44:44 +0000 2020	2020	8	RT @Reuters: UK records second-highest daily COVID cases since June as testing expands 	@reuters uk records second-highest daily cases since june testing expands	51.5073219	-0.1276474
11712	glenbarnham	71272894	Government spends £56m on consultants to help with coronavirus 	Ealing, London	Thu Aug 20 20:44:43 +0000 2020	2020	8	Government spends £56m on consultants to help with coronavirus 	government spends £ 56m consultants help	51.5126553	-0.3051952
11713	do_kinder	1254403386507698176	"RT @Protohedgehog: New at @socarxiv: Open Scholarship as a mechanism for the United Nations Sustainable Development Goals. 

"	London, England	Thu Aug 20 20:44:42 +0000 2020	2020	8	"RT @Protohedgehog: New at @socarxiv: Open Scholarship as a mechanism for the United Nations Sustainable Development Goals. 

"	@protohedgehog @socarxiv open scholarship mechanism united nations sustainable development goals	51.5073219	-0.1276474
11714	grannysidney	274742614	RT @sacbee_news: Sen. Bill Cassidy from Louisiana, who encouraged mask use, tests positive for COVID-19 	North West Arkansas 	Thu Aug 20 20:44:42 +0000 2020	2020	8	RT @sacbee_news: Sen. Bill Cassidy from Louisiana, who encouraged mask use, tests positive for COVID-19 	@sacbee_news sen bill cassidy louisiana encouraged mask use tests positive	40.7386359	-73.878568
11715	Susannaamala5	3599810656	"RT @brexit_sham: Close friend of Nigel Farage and director of Cambridge Analytica...
"	blue planet in space	Thu Aug 20 20:44:42 +0000 2020	2020	8	"RT @brexit_sham: Close friend of Nigel Farage and director of Cambridge Analytica...
"	@brexit_sham close friend nigel farage director cambridge analytica	No latitude	No longitude
11716	Ella4the98th	841100587043295234	William Cassidy is a disgrace to our profession.  He appears to be driving and talking on his phone.  He also teste… 	Middle Peninsula, Virginia	Thu Aug 20 20:44:42 +0000 2020	2020	8	William Cassidy is a disgrace to our profession.  He appears to be driving and talking on his phone.  He also teste… 	william cassidy disgrace profession appears driving talking phone also teste	37.523020450000004	-76.7620552188154
11717	randombott	269097122	RT @kylegriffin1: Republican Sen. Bill Cassidy has tested positive for the coronavirus. 	Half way to the moon	Thu Aug 20 20:44:41 +0000 2020	2020	8	RT @kylegriffin1: Republican Sen. Bill Cassidy has tested positive for the coronavirus. 	@kylegriffin1 republican sen bill cassidy tested positive	51.4558532	-2.579174367077562
11718	HasnainMonawwar	1129195859437150208	"BBC News - Coronavirus: Lebanon to impose lockdown as cases spike after explosion
"	DOMINICAN REPÚBLIC	Thu Aug 20 20:44:41 +0000 2020	2020	8	"BBC News - Coronavirus: Lebanon to impose lockdown as cases spike after explosion
"	bbc news lebanon impose lockdown cases spike explosion	19.0974031	-70.3028026
11719	JaapUrsem	1225150274777559040	Wow, looks like Indian people are much more adjusted to the #coronavirus. #Delhi has 30 million inhabitants and onl… 	Netherlands	Thu Aug 20 20:44:41 +0000 2020	2020	8	Wow, looks like Indian people are much more adjusted to the #coronavirus. #Delhi has 30 million inhabitants and onl… 	wow looks like indian people much adjusted #delhi 30 million inhabitants onl	52.5001698	5.7480821
11720	EwRmadrid	547461296	#English Top story: @EwRMadrid Retweets In South Korea’s New Covid-19 Outbreak, Religion and Politics Collide… 	Madrid, España	Thu Aug 20 20:44:40 +0000 2020	2020	8	#English Top story: @EwRMadrid Retweets In South Korea’s New Covid-19 Outbreak, Religion and Politics Collide… 	#english top story @ewrmadrid retweets south korea outbreak religion politics collide	40.4167047	-3.7035825
11721	AuntiePinky	48896011	RT @GlennKesslerWP: 2. Trump campaign misleadingly snips Biden quotes on China to portray him as soft on China. 	Here	Thu Aug 20 20:44:40 +0000 2020	2020	8	RT @GlennKesslerWP: 2. Trump campaign misleadingly snips Biden quotes on China to portray him as soft on China. 	@glennkesslerwp trump campaign misleadingly snips biden quotes china portray soft china	43.8222157	17.6896937
11722	Samarkandiana	140578452	BBC News - Coronavirus: Singing 'no more risky than talking' 	West of Ireland	Thu Aug 20 20:44:40 +0000 2020	2020	8	BBC News - Coronavirus: Singing 'no more risky than talking' 	bbc news singing risky talking	53.4902414	-7.2017044
11723	Suma4720	90280824	"These variables affect whether you live, die or get help during the pandemic

"		Thu Aug 20 20:44:40 +0000 2020	2020	8	"These variables affect whether you live, die or get help during the pandemic

"	variables affect whether live die get help pandemic	No latitude	No longitude
11724	bycarolineglenn	1321603856	"More backstory from @ChabeliH:
▫️Claims of LGBTQ workers being discriminated against 

▫️An… "	Orlando, FL	Thu Aug 20 20:44:40 +0000 2020	2020	8	"More backstory from @ChabeliH:
▫️Claims of LGBTQ workers being discriminated against 

▫️An… "	backstory @chabelih ▫ ️ claims lgbtq workers discriminated ▫ ️	28.5421109	-81.3790304
11725	CalendaMargie	1277028988184133636	RT @TMZ: Military Vet Threatens Rebellion Over COVID-19 'Hoax' 		Thu Aug 20 20:44:40 +0000 2020	2020	8	RT @TMZ: Military Vet Threatens Rebellion Over COVID-19 'Hoax' 	@tmz military vet threatens rebellion hoax	No latitude	No longitude
11726	7News	16558796	Mass. General researchers find children may play larger role in spreading coronavirus #7NEWS	Boston	Thu Aug 20 20:44:39 +0000 2020	2020	8	Mass. General researchers find children may play larger role in spreading coronavirus #7NEWS	mass general researchers find children may play larger role spreading #7news	42.3602534	-71.0582912
11727	abranflake	1027064312	RT @Thomas1774Paine: Coronavirus hospitalizations down to lowest levels of pandemic. So where is our exit strategy? 		Thu Aug 20 20:44:38 +0000 2020	2020	8	RT @Thomas1774Paine: Coronavirus hospitalizations down to lowest levels of pandemic. So where is our exit strategy? 	@thomas1774paine hospitalizations lowest levels pandemic exit strategy	No latitude	No longitude
11728	BolonFilow	1186902059859283969	RT @standardnews: Rapid home testing coronavirus kits 'could be available in weeks' 		Thu Aug 20 20:44:38 +0000 2020	2020	8	RT @standardnews: Rapid home testing coronavirus kits 'could be available in weeks' 	@standardnews rapid home testing kits could available weeks	No latitude	No longitude
11729	over_711	2303422958	"RT @vaccines34: VERY IMPORTANT PETITION TO SIGN 👇👇👇👇👇👇👇👇👇👇👇👇👇

"	Montreal	Thu Aug 20 20:44:38 +0000 2020	2020	8	"RT @vaccines34: VERY IMPORTANT PETITION TO SIGN 👇👇👇👇👇👇👇👇👇👇👇👇👇

"	@vaccines34 important petition sign 👇 👇 👇	45.4972159	-73.6103642
11730	npquarterly	61206610	"RT @pndblog
Study finds more #COVID19 deaths in for-profit nursing homes than nonprofit ones… "	Boston, MA	Thu Aug 20 20:44:59 +0000 2020	2020	8	"RT @pndblog
Study finds more #COVID19 deaths in for-profit nursing homes than nonprofit ones… "	@pndblog study finds deaths for-profit nursing homes nonprofit ones	42.3602534	-71.0582912
11731	PROUDKYAMERICAN	1887069948	@GovAndyBeshear So am I hearing this correctly? If someone has terminal cancer and is expected to live until Septem… 		Thu Aug 20 20:44:59 +0000 2020	2020	8	@GovAndyBeshear So am I hearing this correctly? If someone has terminal cancer and is expected to live until Septem… 	@govandybeshear hearing correctly someone terminal cancer expected live septem	No latitude	No longitude
11732	lmcordoba	137891681	"COVID-19 Inspires A Conversation about Mental Health:
"	Salt Lake City, UT	Thu Aug 20 20:44:59 +0000 2020	2020	8	"COVID-19 Inspires A Conversation about Mental Health:
"	inspires conversation mental health	40.7596198	-111.8867975
11733	MarthaVillafae4	1283104701496594432	"RT @C5N: El intendente de Avellaneda, Dionisio Scarpin, tiene coronavirus: había estado en la marcha anticuarentena
"		Thu Aug 20 20:44:59 +0000 2020	2020	8	RT @ C5N: The mayor of Avellaneda, Dionisio Scarpin, has coronavirus: he had been in the antiquarantine march	c5n mayor avellaneda dionisio scarpin antiquarantine march	No latitude	No longitude
11734	bombalurina03	23630735	RT @latimes: When will we go back to normal? Here's what experts are saying the future looks like   	Where the buffalo roam 	Thu Aug 20 20:44:59 +0000 2020	2020	8	RT @latimes: When will we go back to normal? Here's what experts are saying the future looks like   	@latimes go back normal here's experts saying future looks like	40.018158	-105.2780097
11735	AllWaysNetworks	1093174646420180993	How are #schoolsreopening during #COVID19? Find out here: by @AllwaysNetworks	Somerville, MA	Thu Aug 20 20:44:59 +0000 2020	2020	8	How are #schoolsreopening during #COVID19? Find out here: by @AllwaysNetworks	#schoolsreopening find @allwaysnetworks	42.3875968	-71.0994968
11736	moshed323	178960722	And I wonder how many Americans had COVID-19, weren't sick enough to be hospitalized, but may have suffered damage… 		Thu Aug 20 20:44:59 +0000 2020	2020	8	And I wonder how many Americans had COVID-19, weren't sick enough to be hospitalized, but may have suffered damage… 	wonder many americans sick enough hospitalized may suffered damage	No latitude	No longitude
11737	buildcommwealth	150749564	"""A return to pre-COVID financial status not good enough."" @benefits_pro shared results of Perceptions of Financial… "	Boston, MA	Thu Aug 20 20:44:59 +0000 2020	2020	8	"""A return to pre-COVID financial status not good enough."" @benefits_pro shared results of Perceptions of Financial… "	return pre-covid financial status good enough @benefits_pro shared results perceptions financial	42.3602534	-71.0582912
11738	wins4me	153156962	Coronavirus doesn't take a vacation, neither should Congress on relief for the unemployed via @Yahoo	Home Of The Brave, USA	Thu Aug 20 20:44:59 +0000 2020	2020	8	Coronavirus doesn't take a vacation, neither should Congress on relief for the unemployed via @Yahoo	take vacation neither congress relief unemployed @yahoo	No latitude	No longitude
11739	LisaTalmadge	466992330	"RT @DemGovs: Democratic women governors are getting it done!!
"	United States	Thu Aug 20 20:44:59 +0000 2020	2020	8	"RT @DemGovs: Democratic women governors are getting it done!!
"	@demgovs democratic women governors getting done	39.7837304	-100.4458825
11741	MEMADMICKA	764650019240763392	COVID again 🙄😆 	Dublin City, Ireland	Thu Aug 20 20:44:59 +0000 2020	2020	8	COVID again 🙄😆 	🙄 😆	53.3497645	-6.2602732
11742	SenatorRobHogg	2424440299	"Eric Gjerde first alerted Iowans on July 28 that over 2,300 youth in Iowa had tested positive for coronavirus.

Now… "	Cedar Rapids	Thu Aug 20 20:44:59 +0000 2020	2020	8	"Eric Gjerde first alerted Iowans on July 28 that over 2,300 youth in Iowa had tested positive for coronavirus.

Now… "	eric gjerde first alerted iowans july 28 2,300 youth iowa tested positive	41.9758872	-91.6704053
11743	psilvac001	102911263	RT @JABH44: @EcuadorVideo 	Cuenca - Ecuador	Thu Aug 20 20:44:58 +0000 2020	2020	8	RT @JABH44: @EcuadorVideo 	@jabh44 @ecuadorvideo	-2.8970399	-79.0039477
11744	PtboThisWeek	1670686260	Still just two active cases of COVID-19 in Peterborough, with no new cases reported today. 	Peterborough, Ontario	Thu Aug 20 20:44:58 +0000 2020	2020	8	Still just two active cases of COVID-19 in Peterborough, with no new cases reported today. 	still two active cases peterborough cases reported today	44.3105564	-78.3310956
11745	RoyPascal14	1242866450517409797	@OlivierLarocqu4 @Incertaine44 @LussiD @MhAnalyste @Alexis_Cossette @martinboudro @_SylvainL_ Le rhume est 1 tier d… 		Thu Aug 20 20:44:58 +0000 2020	2020	8	@ OlivierLarocqu4 @ Uncertaine44 @LussiD @MhAnalyste @Alexis_Cossette @martinboudro @_SylvainL_ The cold is 1 tier of…	olivierlarocqu uncertaine 44 @lussid @mhanalyste @alexis_cossette @martinboudro @_sylvainl_ cold tier	No latitude	No longitude
11746	Linguino1	1251954610270584833	RT @nbc15_madison: This study involves microbubbles detected in the brain of COVID patients. 	North Coast	Thu Aug 20 20:44:58 +0000 2020	2020	8	RT @nbc15_madison: This study involves microbubbles detected in the brain of COVID patients. 	@nbc15_madison study involves microbubbles detected brain patients	41.506534	-81.6939953
11747	_newick	3374138973	"RT @Damkyan_Omega: Mobilité – Les trottinettes électriques cartonnent grâce au coronavirus 

NOUS N'Y SOMMES POUR RIEN, PROMIS!

"		Thu Aug 20 20:44:57 +0000 2020	2020	8	"RT @Damkyan_Omega: Mobility - Electric scooters are booming thanks to the coronavirus

WE'RE NOT HEREBY PROMISED"	@damkyan_omega mobility electric scooters booming thanks we're hereby promised	No latitude	No longitude
11748	justinCgio	158446462	"Some 🇳🇿 campaign policy for you to chew on.
Attention turns to the border this week as the parties share visions on… "	Wellington, New Zealand	Thu Aug 20 20:44:57 +0000 2020	2020	8	"Some 🇳🇿 campaign policy for you to chew on.
Attention turns to the border this week as the parties share visions on… "	🇳 🇿 campaign policy chew attention turns border week parties share visions	-41.2887953	174.7772114
11749	KathyBassett1	624883194	RT @CastanetKam: One new possible exposure to COVID-19 at Vancouver bar 	Kamloops BC	Thu Aug 20 20:44:57 +0000 2020	2020	8	RT @CastanetKam: One new possible exposure to COVID-19 at Vancouver bar 	@castanetkam one possible exposure vancouver bar	50.6758269	-120.3394159
11750	pedrobolson	207217115	RT @C5N: Una marcha opositora generó un rebrote de contagios de coronavirus en Corea del Sur 		Thu Aug 20 20:44:56 +0000 2020	2020	8	RT @ C5N: An opposition march generated a resurgence of coronavirus infections in South Korea	c5n opposition march generated resurgence infections south korea	No latitude	No longitude
11751	UnidentifiedPa3	1199708061130088448	@Jason59755528 @Helipilot2006 @Stargazer6191 @Des_513 @serenity_foreva @Jeremiah_Olzman @iammix24 @realDonaldTrump… 		Thu Aug 20 20:44:56 +0000 2020	2020	8	@ Jason59755528 @ Helipilot2006 @ Stargazer6191 @ Des_513 @serenity_foreva @Jeremiah_Olzman @ iammix24 @ realDonaldTrump…	jason 5975552 helipilot 2006 stargazer 6191 des _513 @serenity_foreva @jeremiah_olzman iammix 24 realdonaldtrump	No latitude	No longitude
11752	xenkallas	99431361	RT @TLAVagabond: Company Set to Manufacture COVID-19 Vaccine for US Intentionally Sold Faulty Biodefense Products v…	AUSTRALIA	Thu Aug 20 20:44:56 +0000 2020	2020	8	RT @TLAVagabond: Company Set to Manufacture COVID-19 Vaccine for US Intentionally Sold Faulty Biodefense Products v…	@tlavagabond company set manufacture vaccine intentionally sold faulty biodefense products v	-24.7761086	134.755
11753	StrongerUnited1	486776302	"RT @AgentP22: @AlexSmi51165524 @Alliance4Unity @bahookey4 Here Alex, you can sort the table by population size.



S…"	Scotland	Thu Aug 20 20:44:56 +0000 2020	2020	8	"RT @AgentP22: @AlexSmi51165524 @Alliance4Unity @bahookey4 Here Alex, you can sort the table by population size.



S…"	@agentp22 @alexsmi51165524 @alliance4unity @bahookey4 alex sort table population size	56.7861112	-4.1140518
11754	rachaelbedard	112588874	This headline is misleading. This is the 2nd study in recent weeks to demonstrate that children of all ages absolut… 	New York City	Thu Aug 20 20:44:56 +0000 2020	2020	8	This headline is misleading. This is the 2nd study in recent weeks to demonstrate that children of all ages absolut… 	headline misleading 2nd study recent weeks demonstrate children ages absolut	40.7127281	-74.0060152
11755	ruthaherr1	1259913495857917952	@schumer n @SpeakerPelosi @DNC @dccc have spray bottles of covid @HillaryClinton @BarackObama @KamalaHarris waiting… 		Thu Aug 20 20:44:56 +0000 2020	2020	8	@schumer n @SpeakerPelosi @DNC @dccc have spray bottles of covid @HillaryClinton @BarackObama @KamalaHarris waiting… 	@schumer n @speakerpelosi @dnc @dccc spray bottles @hillaryclinton @barackobama @kamalaharris waiting	No latitude	No longitude
11756	Rfahmy	15302135	@AndrewScheer If that isn’t a clip that can be taken out of context ! Every country on earth will have to pay for i… 	Montreal 	Thu Aug 20 20:44:56 +0000 2020	2020	8	@AndrewScheer If that isn’t a clip that can be taken out of context ! Every country on earth will have to pay for i… 	@andrewscheer clip taken context every country earth pay	45.4972159	-73.6103642
11757	danjcotter	2241789589	RT @aPOPEtosis: Check out this piece highlighting the mess going on @stanford rn @ScienceMagazine 	Stanford, CA	Thu Aug 20 20:44:55 +0000 2020	2020	8	RT @aPOPEtosis: Check out this piece highlighting the mess going on @stanford rn @ScienceMagazine 	@apopetosis check piece highlighting mess going @stanford rn @sciencemagazine	37.426540700000004	-122.17029258409187
11758	allsortsStC	124448208	RT @doctor_oxford: Says man infected in - checks notes - office, whose boss and colleagues were also infected in... offices. 	St.Clears	Thu Aug 20 20:44:55 +0000 2020	2020	8	RT @doctor_oxford: Says man infected in - checks notes - office, whose boss and colleagues were also infected in... offices. 	@doctor_oxford says man infected checks notes office whose boss colleagues also infected offices	51.8206559	-4.4946965
11759	presstelegram	163633469	Long Beach economy hit hard by coronavirus, but small businesses in North Long Beach have fared well 	Long Beach, CA	Thu Aug 20 20:44:55 +0000 2020	2020	8	Long Beach economy hit hard by coronavirus, but small businesses in North Long Beach have fared well 	long beach economy hit hard small businesses north long beach fared well	44.4567705	-78.7359702
