index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
3128	TemitopeFaleye1	1143627413001265153	Remdesivir and chloroquine effectively inhibit the recently emerged novel coronavirus (2019-nCoV) in vitro 	Nigeria	Fri Feb 07 21:59:57 +0000 2020	2020	2	Remdesivir and chloroquine effectively inhibit the recently emerged novel coronavirus (2019-nCoV) in vitro 	remdesivir chloroquine effectively inhibit recently emerged novel ncov vitro	9.6000359	7.9999721
3129	KANTDEALDOTKOM	471501386	"""Scientists urge caution around pangolin 'link' in spread of deadly coronavirus""  "	SAFEHOUSE	Fri Feb 07 21:59:57 +0000 2020	2020	2	"""Scientists urge caution around pangolin 'link' in spread of deadly coronavirus""  "	scientists urge caution around pangolin link spread deadly	43.040582099999995	-87.91032489929022
3130	OvlovUltra	552617586	"RT @dahboo7: You Cant Keep Coronavirus Out of United States, Warns Epidemiologist #breaking #Coronavirus #News 
"	Nowhere 	Fri Feb 07 21:59:57 +0000 2020	2020	2	"RT @dahboo7: You Cant Keep Coronavirus Out of United States, Warns Epidemiologist #breaking #Coronavirus #News 
"	@dahboo7 cant keep united states warns epidemiologist #breaking #news	38.7311123	-95.2414104
3131	jcheethamwriter	605518225	A little humour relief those quarantined in #China #Coronavirus 	Canada	Fri Feb 07 21:59:56 +0000 2020	2020	2	A little humour relief those quarantined in #China #Coronavirus 	little humour relief quarantined #china	61.0666922	-107.9917071
3132	Edunate_NL	1720295671	I'm seeing a number of news reports that are seemingly intentionally alarmist about the coronavirus expectations, w… 	United States	Fri Feb 07 21:59:56 +0000 2020	2020	2	I'm seeing a number of news reports that are seemingly intentionally alarmist about the coronavirus expectations, w… 	i'm seeing number news reports seemingly intentionally alarmist expectations w	39.7837304	-100.4458825
3133	pwafork	556661091	Column’s up: Why tip-toeing around China’s sensitivities about coronavirus will only hurt us ⁦@dailytelegraph⁩  	Sydney, Australia, ex-NYC	Fri Feb 07 21:59:56 +0000 2020	2020	2	Column’s up: Why tip-toeing around China’s sensitivities about coronavirus will only hurt us ⁦@dailytelegraph⁩  	column tip-toeing around china sensitivities hurt ⁦ @dailytelegraph ⁩	No latitude	No longitude
3134	Cleuza23019745	1176651234335514624	RT @DLasAmericas: Muerte del médico que alertó del coronavirus sacude a China y OMS advierte de falta de equipamiento 	Ribeirão Preto, Brasil	Fri Feb 07 21:59:56 +0000 2020	2020	2	RT @DLasAmericas: Death of the doctor who warned of the coronavirus shakes China and WHO warns of lack of equipment	@dlasamericas death doctor warned shakes china warns lack equipment	-21.178333	-47.8066671
3135	Fla_Medic	18868457	AFD Blog ` JAMA: Clinical Characteristics of 138 Hospitalized #Coronavirus Patients ' 	West Central Florida	Fri Feb 07 21:59:56 +0000 2020	2020	2	AFD Blog ` JAMA: Clinical Characteristics of 138 Hospitalized #Coronavirus Patients ' 	afd blog jama clinical characteristics 138 hospitalized patients	-33.2861441	-68.3539977
3136	EdberdMolina	211943626	"RT @odyOzha: Dios mío ya todo tiene #Coronavirus 
#Twitter te sientes bien???? "		Fri Feb 07 21:59:56 +0000 2020	2020	2	"RT @odyOzha: My God, everything already has #Coronavirus
#Twitter do you feel good ????"	@odyozha god everything already #twitter feel good	No latitude	No longitude
3137	Ashton_Nicks	62862709	Have you ever had a scratch in your throat so you try coughing to satisfy the itch but it doesn’t work so you cough… 	Dallas/Fort Worth	Fri Feb 07 21:59:55 +0000 2020	2020	2	Have you ever had a scratch in your throat so you try coughing to satisfy the itch but it doesn’t work so you cough… 	ever scratch throat try coughing satisfy itch work cough	32.5818025	-96.9758381
3138	Sandra_Ri051	255082719	Coronavirus expected to hit Chinese travel, global economy - 	RIJEKA 🇪🇺	Fri Feb 07 21:59:55 +0000 2020	2020	2	Coronavirus expected to hit Chinese travel, global economy - 	expected hit chinese travel global economy	45.3271752	14.4412309
3139	michaelfrazis	144507245	"Just saying... 
"	Sydney, Australia	Fri Feb 07 21:59:54 +0000 2020	2020	2	"Just saying... 
"	saying	-33.8548157	151.2164539
3140	franber_mir	1144461076831981570	la china de atrás hace lo mismo que el perro, el coronavirus haciendo de las suyas 	El Pinar, Canelones, Uruguay 	Fri Feb 07 21:59:54 +0000 2020	2020	2	The china behind does the same as the dog, the coronavirus doing its thing	china behind dog thing	-34.7968981	-55.9076688
3141	Darth_Tueritox	128294195	"RT @porquetendenc: “La Matanza”

Porque el coronavirus entró a ese lugar pero a los 5 minutos huyó del miedo "	San Tuerosburgo, Burgostan	Fri Feb 07 21:59:53 +0000 2020	2020	2	"RT @porquetendenc: ""La Matanza""

Because the coronavirus entered that place but after 5 minutes it fled from fear"	@porquetendenc matanza entered place minutes fled fear	No latitude	No longitude
3142	chrissi02890439	1225222318710042629	Regeneron likely to test treatments in coronavirus patients in few months - Reuters 	Whitehouse Bowling Alley	Fri Feb 07 21:59:53 +0000 2020	2020	2	Regeneron likely to test treatments in coronavirus patients in few months - Reuters 	regeneron likely test treatments patients months reuters	55.9331705	-3.1954249
3143	CrisjHerrera	160253947	RT @CarlosdelRio7: Clinical Characteristics of Patients With 2019 Novel Coronavirus (2019-nCoV)–Infected Pneumonia in Wuhan, China 	Cairnholm	Fri Feb 07 21:59:52 +0000 2020	2020	2	RT @CarlosdelRio7: Clinical Characteristics of Patients With 2019 Novel Coronavirus (2019-nCoV)–Infected Pneumonia in Wuhan, China 	@carlosdelrio7 clinical characteristics patients novel ncov – infected pneumonia wuhan china	No latitude	No longitude
3144	BasBelderMEP	224572743	China-correspondente FAZ Friederike Böge meldt dat klokkenluiders coronavirus door partijapparaat “in mengeling van… 		Fri Feb 07 21:59:52 +0000 2020	2020	2	China correspondent FAZ Friederike Böge reports that whistleblowers coronavirus by party apparatus “in a mixture of ...	china correspondent faz friederike böge reports whistleblowers party apparatus mixture	No latitude	No longitude
3146	2006Patty090274	1199303178073858049	"@doc_galan24 @DDerribador @diarioeldeber @JeanineAnez 🤷🏻‍♀️
Cuando no saben que decir, sólo rebuznan...
No te pido… "		Fri Feb 07 21:59:51 +0000 2020	2020	2	"@ doc_galan24 @DDerribador @diarioeldeber @JeanineAnez 🤷🏻‍♀️
When they don't know what to say, they just bray ...
I'm not asking you ..."	doc_galan 24 @dderribador @diarioeldeber @jeanineanez 🤷 🏻 ‍ ♀ ️ know say bray i'm asking	No latitude	No longitude
3147	FleyRasa	257844399	fear of being quarantined with coronavirus infected patients = citizens not reporting themselves sick / checking in… 	Miami, FL	Fri Feb 07 21:59:51 +0000 2020	2020	2	fear of being quarantined with coronavirus infected patients = citizens not reporting themselves sick / checking in… 	fear quarantined infected patients citizens reporting sick checking	25.7742658	-80.1936589
3148	CoronaTurkey	2753159139	"@dajiyuan ☣️: Cenaze evi personelinin yıllar öncesine kadar dinlenmediğini, ""Burada günde iki veya üç saat uyuyabil… "	Türkiye	Fri Feb 07 21:59:51 +0000 2020	2020	2	"@dajiyuan ☣️: The funeral home staff did not rest until years ago, ""Here you can sleep two or three hours a day ..."	@dajiyuan ☣ ️ funeral home staff rest years ago sleep two three hours day	38.9597594	34.9249653
3149	masakazu_mura	256907148	RT @LifetimeUSCN: 美國科學家對新型冠狀病毒來源的調查將首先甄別新型冠狀病毒是否是來源人工組合和故意傳播。 	神奈川県横浜市	Fri Feb 07 21:59:51 +0000 2020	2020	2	RT @LifetimeUSCN: US scientists' investigation of the source of the new coronavirus will first identify whether the new coronavirus is artificially combined and spread intentionally.	@lifetimeuscn scientists investigation source first identify whether artificially combined spread intentionally	35.444991	139.636768
3150	ElpitucoCom	1444290900	- Dan negativo a pruebas pacientes aislados por síntomas sospechosos de coronavirus -… 	San Fco.de Macoris	Fri Feb 07 21:59:51 +0000 2020	2020	2	- Isolated patients test negative for suspected symptoms of coronavirus - ...	isolated patients test negative suspected symptoms	No latitude	No longitude
3151	Greenlight21M	1068628726143954945	"RT @CGTNOfficial: Love conquers fear as 30,000 people from 64 countries got married together in South Korea

"		Fri Feb 07 21:59:50 +0000 2020	2020	2	"RT @CGTNOfficial: Love conquers fear as 30,000 people from 64 countries got married together in South Korea

"	@cgtnofficial love conquers fear 30,000 people 64 countries got married together south korea	No latitude	No longitude
3152	Canaentupelo	839809179749658625	No lo ocultéis más: Twitter tiene coronavirus. 		Fri Feb 07 21:59:50 +0000 2020	2020	2	Do not hide it anymore: Twitter has coronavirus.	hide anymore twitter	No latitude	No longitude
3153	Splash_247	871820418	RT @Boxshipsports: Shipping braces for extended factory closures in coronavirus-hit China 		Fri Feb 07 21:59:49 +0000 2020	2020	2	RT @Boxshipsports: Shipping braces for extended factory closures in coronavirus-hit China 	@boxshipsports shipping braces extended factory closures coronavirus-hit china	No latitude	No longitude
3154	twistedblaster	247196798	"RT @danm4n: So you telling me a Pokemon is responsible for Coronavirus? 

#pangolin "	San Francisco	Fri Feb 07 21:59:49 +0000 2020	2020	2	"RT @danm4n: So you telling me a Pokemon is responsible for Coronavirus? 

#pangolin "	@danm4n telling pokemon responsible #pangolin	37.7790262	-122.4199061
3155	confusenet	119740263	U.S. announces aid for China, other countries impacted by coronavirus 		Fri Feb 07 21:59:49 +0000 2020	2020	2	U.S. announces aid for China, other countries impacted by coronavirus 	announces aid china countries impacted	No latitude	No longitude
3156	WaterpennyW	905585546805764096	RT @Tssomas: We're clearly being lied to, wtf is going on in China #coronavirus 		Fri Feb 07 23:59:59 +0000 2020	2020	2	RT @Tssomas: We're clearly being lied to, wtf is going on in China #coronavirus 	@tssomas we're clearly lied wtf going china	No latitude	No longitude
3157	tanwumeng	17463852	"Yummy food @ Clementi Ave 2 market yesterday — met some Clementi aunties too. ☺️❤️

We talked about the coronavirus… "	Singapore	Fri Feb 07 23:59:59 +0000 2020	2020	2	"Yummy food @ Clementi Ave 2 market yesterday — met some Clementi aunties too. ☺️❤️

We talked about the coronavirus… "	yummy food clementi ave market yesterday — met clementi aunties ☺ ️ ❤ ️ talked	1.3408630000000001	103.83039182212079
3158	Chef_Fronk	2960169530	RT @weirdnews: US man wears plastic tent on plane to avoid coronavirus 	Houston, TX	Fri Feb 07 23:59:59 +0000 2020	2020	2	RT @weirdnews: US man wears plastic tent on plane to avoid coronavirus 	@weirdnews man wears plastic tent plane avoid	29.7589382	-95.3676974
3159	WaitingforCALM	1216861720154648576	RT @cashton: Hay una diferencia entre un meme y ser tan estúpidx. Porque dejando de lado que el coronavirus es un tema serio, el chis…		Fri Feb 07 23:59:59 +0000 2020	2020	2	RT @cashton: There is a difference between a meme and being so stupid. Because leaving aside that the coronavirus is a serious issue, the gossip ...	@cashton difference meme stupid leaving aside serious issue gossip	No latitude	No longitude
3160	DartNose	774806549357355008	RT @o_rips: The real world science experiment Wuhan #coronavirus 	Bassano del Grappa, Veneto	Fri Feb 07 23:59:59 +0000 2020	2020	2	RT @o_rips: The real world science experiment Wuhan #coronavirus 	@o_rips real world science experiment wuhan	45.7669109	11.7343469
3161	PioneerPress	15926431	Can I get coronavirus from a package delivered from China? 	St. Paul, Minnesota	Fri Feb 07 23:59:58 +0000 2020	2020	2	Can I get coronavirus from a package delivered from China? 	get package delivered china	44.9504037	-93.1015026
3162	kimbfalcone11	1105946230868332550	@thegoodgodabove Looks like you're giving us a plague. Its name is coronavirus which usa isn't taking seriously bec… 		Fri Feb 07 23:59:58 +0000 2020	2020	2	@thegoodgodabove Looks like you're giving us a plague. Its name is coronavirus which usa isn't taking seriously bec… 	@thegoodgodabove looks like giving plague name usa taking seriously bec	No latitude	No longitude
3163	Jaypandiyan1	1188788321532559361	RT @Ruptly: Mourners hold vigil in #HongKong for #Coronavirus whistleblower Dr. #LiWenliang 	Malaysia	Fri Feb 07 23:59:58 +0000 2020	2020	2	RT @Ruptly: Mourners hold vigil in #HongKong for #Coronavirus whistleblower Dr. #LiWenliang 	@ruptly mourners hold vigil #hongkong whistleblower dr #liwenliang	4.5693754	102.2656823
3164	tarheel_texas	1039176325846720512	"RT @SecretNews: White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered



#BreakingNews #Br…"	NC to TX	Fri Feb 07 23:59:58 +0000 2020	2020	2	"RT @SecretNews: White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered



#BreakingNews #Br…"	@secretnews white house asks scientists investigate whether ncov bio-engineered #breakingnews #br	-22.74612505	-41.880153583475746
3165	JoeCristofaro	2494559689	Amazing moment here. #nCoV19 #coronavirus Chinese are uniting against corruption &amp; censorship even playing the song… 		Fri Feb 07 23:59:57 +0000 2020	2020	2	Amazing moment here. #nCoV19 #coronavirus Chinese are uniting against corruption &amp; censorship even playing the song… 	amazing moment #ncov19 chinese uniting corruption censorship even playing song	No latitude	No longitude
3166	Chumchyboy	187878231	We all know how coronavirus is spreading and we got daily, if not hourly updates on numbers. But what about the num… 	Nowhere	Fri Feb 07 23:59:57 +0000 2020	2020	2	We all know how coronavirus is spreading and we got daily, if not hourly updates on numbers. But what about the num… 	know spreading got daily hourly updates numbers num	38.7311123	-95.2414104
3167	1776Resistance	1147183892249624578	Bioweapons Expert Delivers Urgent Message to Trump on Coronavirus Outbreak - Breaking News from #NewsWars!! - Share… 	Florida	Fri Feb 07 23:59:57 +0000 2020	2020	2	Bioweapons Expert Delivers Urgent Message to Trump on Coronavirus Outbreak - Breaking News from #NewsWars!! - Share… 	bioweapons expert delivers urgent message trump outbreak breaking news #newswars share	27.7567667	-81.4639835
3168	untungPWIRnekad	970127344890298368	RT @Tssomas: We're clearly being lied to, wtf is going on in China #coronavirus 		Fri Feb 07 23:59:57 +0000 2020	2020	2	RT @Tssomas: We're clearly being lied to, wtf is going on in China #coronavirus 	@tssomas we're clearly lied wtf going china	No latitude	No longitude
3169	radiotamtamgabo	720288639314341890	#Santé #Coronavirus : le pangolin ou l’animal qui aurait transmis le virus à l’homme 	Bezons, France	Fri Feb 07 23:59:56 +0000 2020	2020	2	# Health #Coronavirus: the pangolin or the animal that would have transmitted the virus to humans	health pangolin animal would transmitted virus humans	48.9250016	2.2105491
3170	Teram323Tere	849448663546040320	RT @HopeSprings10: Don't buy the dip during the coronavirus sell-off, says Mohamed El-Erian 	United States	Fri Feb 07 23:59:56 +0000 2020	2020	2	RT @HopeSprings10: Don't buy the dip during the coronavirus sell-off, says Mohamed El-Erian 	@hopesprings10 buy dip sell-off says mohamed el-erian	39.7837304	-100.4458825
3171	maricarvidalsam	2304084603	RT @abc_es: Científicos chinos aseguran que el pangolín podría ser el huésped del nuevo coronavirus 		Fri Feb 07 23:59:56 +0000 2020	2020	2	RT @abc_es: Chinese scientists assure that the pangolin could be the host of the new coronavirus	@abc_es chinese scientists assure pangolin could host	No latitude	No longitude
3172	Cooperativa	7668952	#LaCooperativa Pangolín, el mamífero escamoso al que atribuyen la epidemia del coronavirus: 	Santiago, Chile	Fri Feb 07 23:59:56 +0000 2020	2020	2	#LaCooperativa Pangolín, the squamous mammal attributed to the coronavirus epidemic:	#lacooperativa pangolín squamous mammal attributed epidemic	-33.4377968	-70.6504451
3173	KZPetro	755147429041713154	Experts envision two scenarios if new coronavirus isn't contained - STAT 	Land of the Free	Fri Feb 07 23:59:56 +0000 2020	2020	2	Experts envision two scenarios if new coronavirus isn't contained - STAT 	experts envision two scenarios contained stat	42.038635	41.7360022
3174	theonlyqqq	712878442702880771	"RT @OlaTinee: Coronavirus: Africa are you ready??? 

Africans: Yeaaa 

Coronavirus: I said Africans are you readdyyyyyyy 🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾 "		Fri Feb 07 23:59:56 +0000 2020	2020	2	"RT @OlaTinee: Coronavirus: Africa are you ready??? 

Africans: Yeaaa 

Coronavirus: I said Africans are you readdyyyyyyy 🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾 "	@olatinee africa ready africans yeaaa said africans readdyyyyyyy 🤘 🏾 🤘 🏾 🤘 🏾 🤘 🏾 🤘 🏾	No latitude	No longitude
3175	EsquirePhoto	14973291	"RT @radioheadfloyd: @lookner Did you see or discuss that 8 more Americans were diagnosed with coronavirus, and taken into quarantine?
"	USA, England, Germany, France	Fri Feb 07 23:59:55 +0000 2020	2020	2	"RT @radioheadfloyd: @lookner Did you see or discuss that 8 more Americans were diagnosed with coronavirus, and taken into quarantine?
"	@radioheadfloyd @lookner see discuss americans diagnosed taken quarantine	No latitude	No longitude
3176	TwoTigersonemo1	1175389721587060744	Dozens more infected with Coronavirus on cruise ship – as David and Sally Abel explain 	New York, New York	Fri Feb 07 23:59:55 +0000 2020	2020	2	Dozens more infected with Coronavirus on cruise ship – as David and Sally Abel explain 	dozens infected cruise ship – david sally abel explain	40.7127281	-74.0060152
3177	VisoMirtha	3153573457	RT @clarincom: Coronavirus: El avión de Brasil enviado a China podrá rescatar otros sudamericanos 		Fri Feb 07 23:59:55 +0000 2020	2020	2	RT @clarincom: Coronavirus: Brazil's plane sent to China will be able to rescue other South Americans	@clarincom brazil's plane sent china able rescue south americans	No latitude	No longitude
3178	yardley_wong	104099417	#day4 captain just announced clinic is busy w/passengers with fever. Will send them out to hospital for checking. T… 	hong kong	Fri Feb 07 23:59:54 +0000 2020	2020	2	#day4 captain just announced clinic is busy w/passengers with fever. Will send them out to hospital for checking. T… 	#day4 captain announced clinic busy w passengers fever send hospital checking	22.350627	114.1849161
3179	edisonburbanoCM	4406287341	RT @CanalCapital: OMS alerta sobe escasez de equipos de protección contra el nuevo coronavirus → 	Buenos Aires, Argentina	Fri Feb 07 23:59:54 +0000 2020	2020	2	RT @CanalCapital: WHO warns about shortage of protective equipment against the new coronavirus →	@canalcapital warns shortage protective equipment →	-34.6075682	-58.4370894
3180	aneshali	436602191	RT @abc_es: La OMS alerta de la falta de mascarillas a nivel mundial para protegerse del coronavirus 	España	Fri Feb 07 23:59:54 +0000 2020	2020	2	RT @abc_es: WHO warns of the lack of masks worldwide to protect itself from the coronavirus	@abc_es warns lack masks worldwide protect	39.3262345	-4.8380649
3181	1106817031	1269382669	RT @IntyMedia: 突发新闻：Trump白宫政府要求科学家们彻查冠状病毒的来源 	Shanghai	Fri Feb 07 23:59:54 +0000 2020	2020	2	RT @IntyMedia: Breaking news: The Trump White House government asks scientists to thoroughly investigate the source of the coronavirus	@intymedia breaking news trump white house government asks scientists thoroughly investigate source	31.2322758	121.4692071
3182	kingshalgham	1570575217	"RT @Nigel__DSouza: Drone shots of Wuhan. It’s literally a Ghost Town.

#Wuhan #CoronaVirus "		Fri Feb 07 23:59:54 +0000 2020	2020	2	"RT @Nigel__DSouza: Drone shots of Wuhan. It’s literally a Ghost Town.

#Wuhan #CoronaVirus "	@nigel__dsouza drone shots wuhan literally ghost town #wuhan	No latitude	No longitude
3183	arthurspgomes	232909533	Pode vim Coronavírus 		Fri Feb 07 23:59:54 +0000 2020	2020	2	Can I come Coronavirus	come	No latitude	No longitude
3184	ReaderCatMe	351852145	British family's fraught escape from Wuhan and coronavirus | World news | The Guardian 	Colorado, USA	Fri Feb 07 23:59:54 +0000 2020	2020	2	British family's fraught escape from Wuhan and coronavirus | World news | The Guardian 	british family's fraught escape wuhan world news guardian	38.7251776	-105.6077167
3185	zaldytor	109359747	Despite the travel ban on tourists from countries with confirmed ca­ses of the novel #nCoV #coronavirus (2019-nCoV)… 		Fri Feb 07 23:59:53 +0000 2020	2020	2	Despite the travel ban on tourists from countries with confirmed ca­ses of the novel #nCoV #coronavirus (2019-nCoV)… 	despite travel ban tourists countries confirmed ca ­ ses novel #ncov ncov	No latitude	No longitude
3186	newyorknewart	631181801	A 19-year-old man named Tyler Wallace is in police custody after he entered a Walmart last Sunday in the Chicago su… 	New York City, USA	Fri Feb 07 23:59:53 +0000 2020	2020	2	A 19-year-old man named Tyler Wallace is in police custody after he entered a Walmart last Sunday in the Chicago su… 	year-old man named tyler wallace police custody entered walmart last sunday chicago	40.7127281	-74.0060152
3187	CasaMagdalenaCo	1461278486	Now that the #coronavirus has also affected Japan who doesnt accept to many Refugees....Question? Here is how will… 	Los Angeles,CA, USA	Fri Feb 07 23:59:53 +0000 2020	2020	2	Now that the #coronavirus has also affected Japan who doesnt accept to many Refugees....Question? Here is how will… 	also affected japan doesnt accept many refugees question	34.0536909	-118.2427666
3188	SHO_Mats	2555146668	#Coronavirus fatalities soar to 719 out of 33,000 infected and still growing at a double-digit-growth. If a 2.2%… 	Mayfair(London) | Midtown(NYC)	Fri Feb 07 23:59:52 +0000 2020	2020	2	#Coronavirus fatalities soar to 719 out of 33,000 infected and still growing at a double-digit-growth. If a 2.2%… 	fatalities soar 719 33,000 infected still growing double-digit-growth 2.2	No latitude	No longitude
3190	wingsunchan	1095726885273649152	Expert panel speaks, answers questions about coronavirus at University of Manitoba forum 		Fri Feb 07 23:59:52 +0000 2020	2020	2	Expert panel speaks, answers questions about coronavirus at University of Manitoba forum 	expert panel speaks answers questions university manitoba forum	No latitude	No longitude
3191	UnivisionSATX	185855764	Representantes del Centro de Control de Enfermedades confirmaron que el riesgo de contagio del coronavirus en el ár… 	San Antonio, Texas	Fri Feb 07 23:59:52 +0000 2020	2020	2	Representatives of the Center for Disease Control confirmed that the risk of contagion of the coronavirus in the ar ...	representatives center disease control confirmed risk contagion ar	29.4246002	-98.4951405
3192	codymillen_	953401509231947776	the whole opposing team brought all their siblings and had them yell my name the whole game, one kid said i had cor… 	North Carolina, USA	Fri Feb 07 23:59:51 +0000 2020	2020	2	the whole opposing team brought all their siblings and had them yell my name the whole game, one kid said i had cor… 	whole opposing team brought siblings yell name whole game one kid said cor	35.6729639	-79.0392919
3193	mackintoshi	19569115	"RT @HAKOCONNEMAN: 【警告】#新型コロナウイルス に著効とされる米アッヴィ社開発の抗HIV薬カレトラ配合錠（リトナビル）の価格高騰　耐性がつき無効に
"	墨東署周辺。ミニパト界隈。	Fri Feb 07 23:59:51 +0000 2020	2020	2	RT @HAKOCONNEMAN: [Warning] #The price of the anti-HIV drug Kaletra combination tablet (ritonavir) developed by AbbVie Inc., which is said to be highly effective against the new coronavirus, has become resistant and invalidated.	@hakoconneman warning #the price anti-hiv drug kaletra combination tablet ritonavir developed abbvie inc said highly effective become resistant invalidated	No latitude	No longitude
3194	AwesomeDIL	166015412	RT @STcom: Coronavirus: China's death toll hits 717, surpasses Sars toll as Hubei province reports 81 new fatalities 	Singapore	Fri Feb 07 23:59:51 +0000 2020	2020	2	RT @STcom: Coronavirus: China's death toll hits 717, surpasses Sars toll as Hubei province reports 81 new fatalities 	@stcom china's death toll hits 717 surpasses sars toll hubei province reports 81 fatalities	1.3408630000000001	103.83039182212079
3195	icryforUSA	121965768	"RT @ABC: ""What I've learned is to never shut up."" "		Fri Feb 07 23:59:51 +0000 2020	2020	2	"RT @ABC: ""What I've learned is to never shut up."" "	@abc i've learned never shut	No latitude	No longitude
3196	AltoEscandaloOk	708908895226437632	El pangolín, el animal en extinción que puede ser el responsable del coronavirus #Lali	Buenos Aires, Argentina	Fri Feb 07 23:59:50 +0000 2020	2020	2	The pangolin, the endangered animal that may be responsible for the coronavirus #Lali	pangolin endangered animal may responsible #lali	-34.6075682	-58.4370894
3197	Delinho19	1142853505574723584	RT @fabiocalvo22: @claudioabel2 Coronavirus 		Fri Feb 07 23:59:50 +0000 2020	2020	2	RT @fabiocalvo22: @claudioabel2 Coronavirus 	@fabiocalvo22 @claudioabel2	No latitude	No longitude
3198	j_schick11	754079401915084800	China needs to figure out this coronavirus... it’s going to affect a lot of businesses and also is more importantly… 	Beaufort, SC	Fri Feb 07 23:59:50 +0000 2020	2020	2	China needs to figure out this coronavirus... it’s going to affect a lot of businesses and also is more importantly… 	china needs figure going affect lot businesses also importantly	32.4315813	-80.6698286
3199	Archfeldspar1	860236781903597568	"@EvaSiu21 ""Canada asks travellers from Chinese province hit by coronavirus to go into voluntary isolation.."" -… "		Fri Feb 07 23:59:50 +0000 2020	2020	2	"@EvaSiu21 ""Canada asks travellers from Chinese province hit by coronavirus to go into voluntary isolation.."" -… "	@evasiu21 canada asks travellers chinese province hit go voluntary isolation ..	No latitude	No longitude
3200	thepainterflynn	58199261	BBC News - Coronavirus: Five Brits in French ski chalet catch virus 	Ireland	Sat Feb 08 11:59:59 +0000 2020	2020	2	BBC News - Coronavirus: Five Brits in French ski chalet catch virus 	bbc news five brits french ski chalet catch virus	52.865196	-7.9794599
3201	LenguaToro	1201156762985992192	RT @guardian: Coronavirus: five new cases in France are British nationals 		Sat Feb 08 11:59:59 +0000 2020	2020	2	RT @guardian: Coronavirus: five new cases in France are British nationals 	@guardian five cases france british nationals	No latitude	No longitude
3202	Nathanael_Music	2306363837	@AgencementJra @louiseehleuter @SouthJoker75 déjà arrêtez tous avec votre Putin de grippe la, la grippe n'est pas l… 	Narbonne	Sat Feb 08 11:59:59 +0000 2020	2020	2	@AgencementJra @louiseehleuter @ SouthJoker75 already stop all with your Putin flu there, the flu is not there…	@agencementjra @louiseehleuter southjoker 75 already stop putin flu flu	43.1837661	3.0042121
3203	afroditaderojo	96156918	RT @MetroUK: Tests for coronavirus are not always 100% accurate, so there may be more cases that we know of 	Paraguay	Sat Feb 08 11:59:59 +0000 2020	2020	2	RT @MetroUK: Tests for coronavirus are not always 100% accurate, so there may be more cases that we know of 	@metrouk tests always 100 accurate may cases know	-23.3165935	-58.1693445
3204	Luis_rod1982	1196173268794953729	RT @elcomerciocom: El dengue deja siete muertos en Perú mientras el mundo teme al coronavirus 	Ecuador 	Sat Feb 08 11:59:58 +0000 2020	2020	2	RT @elcomerciocom: Dengue leaves seven dead in Peru while the world fears the coronavirus	@elcomerciocom dengue leaves seven dead peru world fears	-1.3397668	-79.3666965
3205	yoly2944	631330973	"RT @ministeriosalud: ¿Supiste? El Ministerio de Salud decreta Alerta Sanitaria por Nuevo #Coronavirus.

Conoce más aquí: "		Sat Feb 08 11:59:58 +0000 2020	2020	2	"RT @ministeriosalud: Did you hear? The Ministry of Health decrees a Health Alert for New #Coronavirus.

Learn more here:"	@ministeriosalud hear ministry health decrees health alert learn	No latitude	No longitude
3206	shooflypiehon	517520205	@ImCassDR200 @RacismDog But in fact that is exactly what they're doing:  	Toronto, Ontario	Sat Feb 08 11:59:58 +0000 2020	2020	2	@ImCassDR200 @RacismDog But in fact that is exactly what they're doing:  	@imcassdr200 @racismdog fact exactly they're	43.6534817	-79.3839347
3207	ThohaAli	395632957	RT @AJEnglish: Art Basel cancels Hong Kong fair due to Coronavirus outbreak 		Sat Feb 08 11:59:58 +0000 2020	2020	2	RT @AJEnglish: Art Basel cancels Hong Kong fair due to Coronavirus outbreak 	@ajenglish art basel cancels hong kong fair due outbreak	No latitude	No longitude
3208	236Medecine	1186924595280076800	"RT @AlerteSanitaire: [#coronavirusFrance]  Cinq nouveaux cas groupés de #coronavirus confirmés en France. 
Toute l'information ici 👇
"		Sat Feb 08 11:59:58 +0000 2020	2020	2	"RT @AlerteSanitaire: [#coronavirusFrance] Five new grouped cases of #coronavirus confirmed in France.
All the information here 👇"	@alertesanitaire #coronavirusfrance five grouped cases confirmed france information 👇	No latitude	No longitude
3209	dr_Scott_cl	2897750667	RT @Ciachi_cl: Científicos chinos identifican al pangolín como un eslabón clave en la transmisión del coronavirus v…		Sat Feb 08 11:59:58 +0000 2020	2020	2	RT @Ciachi_cl: Chinese scientists identify the pangolin as a key link in the transmission of the coronavirus v ...	@ciachi_cl chinese scientists identify pangolin key link transmission v	No latitude	No longitude
3210	IndyWorld	25080738	Chinese doctor who warned about coronavirus outbreak dies after being infected by virus 	London, United Kingdom	Sat Feb 08 11:59:58 +0000 2020	2020	2	Chinese doctor who warned about coronavirus outbreak dies after being infected by virus 	chinese doctor warned outbreak dies infected virus	51.5073219	-0.1276474
